"Female_1","Female_2","Female_3","Male_1","Male_2","Male_3","ENSEMBL_ID","MGI_symbol","Description"
255,182,169,255,158,215,"ENSMUSG00000021534","1700001L19Rik","RIKEN cDNA 1700001L19 gene [Source:MGI Symbol;Acc:MGI:1916565]"
189,288,437,398,777,408,"ENSMUSG00000021536","Adcy2","adenylate cyclase 2 [Source:MGI Symbol;Acc:MGI:99676]"
1200,975,860,1417,1053,1038,"ENSMUSG00000021537","Cetn3","centrin 3 [Source:MGI Symbol;Acc:MGI:1097706]"
721,579,809,851,914,876,"ENSMUSG00000021540","Smad5","SMAD family member 5 [Source:MGI Symbol;Acc:MGI:1328787]"
21950,15380,14147,22186,21375,19224,"ENSMUSG00000021546","Hnrnpk","heterogeneous nuclear ribonucleoprotein K [Source:MGI Symbol;Acc:MGI:99894]"
776,630,597,876,753,626,"ENSMUSG00000021548","Ccnh","cyclin H [Source:MGI Symbol;Acc:MGI:1913921]"
1119,748,1147,924,1411,980,"ENSMUSG00000021549","Rasa1","RAS p21 protein activator 1 [Source:MGI Symbol;Acc:MGI:97860]"
1490,1207,1015,1821,1412,1494,"ENSMUSG00000021550","2210016F16Rik","RIKEN cDNA 2210016F16 gene [Source:MGI Symbol;Acc:MGI:1917403]"
119,86,114,154,194,178,"ENSMUSG00000021552","Gkap1","G kinase anchoring protein 1 [Source:MGI Symbol;Acc:MGI:1891694]"
2,1,4,15,8,16,"ENSMUSG00000021553","Slc28a3","solute carrier family 28 (sodium-coupled nucleoside transporter), member 3 [Source:MGI Symbol;Acc:MGI:2137361]"
896,904,808,1232,1113,1003,"ENSMUSG00000021555","Naa35","N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:MGI Symbol;Acc:MGI:1925939]"
321,162,171,382,301,378,"ENSMUSG00000021556","Golm1","golgi membrane protein 1 [Source:MGI Symbol;Acc:MGI:1917329]"
3548,2507,2679,3612,2662,3055,"ENSMUSG00000021557","Agtpbp1","ATP/GTP binding protein 1 [Source:MGI Symbol;Acc:MGI:2159437]"
594,571,548,1050,846,884,"ENSMUSG00000021559","Dapk1","death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]"
24,14,9,75,26,27,"ENSMUSG00000021567","Nkd2","naked cuticle 2 [Source:MGI Symbol;Acc:MGI:1919543]"
22,25,33,39,17,16,"ENSMUSG00000021569","Trip13","thyroid hormone receptor interactor 13 [Source:MGI Symbol;Acc:MGI:1916966]"
79,92,77,137,118,109,"ENSMUSG00000021572","Cep72","centrosomal protein 72 [Source:MGI Symbol;Acc:MGI:1921720]"
71,54,95,173,192,146,"ENSMUSG00000021573","Tppp","tubulin polymerization promoting protein [Source:MGI Symbol;Acc:MGI:1920198]"
5,9,5,150,124,231,"ENSMUSG00000021575","Ahrr","aryl-hydrocarbon receptor repressor [Source:MGI Symbol;Acc:MGI:1333776]"
2844,2317,1795,2452,2219,2358,"ENSMUSG00000021576","Pdcd6","programmed cell death 6 [Source:MGI Symbol;Acc:MGI:109283]"
12865,10847,10449,15273,13996,13593,"ENSMUSG00000021577","Sdha","succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:MGI Symbol;Acc:MGI:1914195]"
1596,1074,1162,1633,1191,1319,"ENSMUSG00000021578","Ccdc127","coiled-coil domain containing 127 [Source:MGI Symbol;Acc:MGI:1914683]"
1265,889,866,2086,1678,1835,"ENSMUSG00000021583","Erap1","endoplasmic reticulum aminopeptidase 1 [Source:MGI Symbol;Acc:MGI:1933403]"
540,400,358,798,877,801,"ENSMUSG00000021585","Cast","calpastatin [Source:MGI Symbol;Acc:MGI:1098236]"
7052,5979,4750,10300,12272,12469,"ENSMUSG00000021587","Pcsk1","proprotein convertase subtilisin/kexin type 1 [Source:MGI Symbol;Acc:MGI:97511]"
163,180,319,328,453,269,"ENSMUSG00000021589","Rhobtb3","Rho-related BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1920546]"
15,8,6,12,6,13,"ENSMUSG00000021590","Spata9","spermatogenesis associated 9 [Source:MGI Symbol;Acc:MGI:1922821]"
1962,2191,1388,2354,1924,2761,"ENSMUSG00000021591","Glrx","glutaredoxin [Source:MGI Symbol;Acc:MGI:2135625]"
355,306,255,350,328,383,"ENSMUSG00000021592","Arsk","arylsulfatase K [Source:MGI Symbol;Acc:MGI:1924291]"
31,29,25,41,29,28,"ENSMUSG00000021594","Srd5a1","steroid 5 alpha-reductase 1 [Source:MGI Symbol;Acc:MGI:98400]"
2672,1525,1583,2402,1983,1946,"ENSMUSG00000021595","Nsun2","NOL1/NOP2/Sun domain family member 2 [Source:MGI Symbol;Acc:MGI:107252]"
81,55,41,75,64,111,"ENSMUSG00000021596","Mctp1","multiple C2 domains, transmembrane 1 [Source:MGI Symbol;Acc:MGI:1926021]"
193,170,220,232,317,248,"ENSMUSG00000021597","Slf1","SMC5-SMC6 complex localization factor 1 [Source:MGI Symbol;Acc:MGI:2145448]"
1061,847,705,1252,1101,1319,"ENSMUSG00000021598","Med10","mediator complex subunit 10 [Source:MGI Symbol;Acc:MGI:106331]"
1226,1299,1082,1287,793,875,"ENSMUSG00000021606","Ndufs6","NADH:ubiquinone oxidoreductase core subunit S6 [Source:MGI Symbol;Acc:MGI:107932]"
600,533,506,620,447,364,"ENSMUSG00000021607","Mrpl36","mitochondrial ribosomal protein L36 [Source:MGI Symbol;Acc:MGI:2137228]"
1014,813,800,1146,1023,934,"ENSMUSG00000021608","Lpcat1","lysophosphatidylcholine acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2384812]"
2164,1823,3114,2166,3754,1867,"ENSMUSG00000021610","Clptm1l","CLPTM1-like [Source:MGI Symbol;Acc:MGI:2442892]"
240,141,191,206,287,282,"ENSMUSG00000021611","Tert","telomerase reverse transcriptase [Source:MGI Symbol;Acc:MGI:1202709]"
315,671,625,275,343,201,"ENSMUSG00000021613","Hapln1","hyaluronan and proteoglycan link protein 1 [Source:MGI Symbol;Acc:MGI:1337006]"
46,54,48,101,101,103,"ENSMUSG00000021614","Vcan","versican [Source:MGI Symbol;Acc:MGI:102889]"
394,280,303,456,351,341,"ENSMUSG00000021615","Xrcc4","X-ray repair complementing defective repair in Chinese hamster cells 4 [Source:MGI Symbol;Acc:MGI:1333799]"
636,665,623,770,600,631,"ENSMUSG00000021619","Atg10","autophagy related 10 [Source:MGI Symbol;Acc:MGI:1914045]"
9,14,3,45,24,45,"ENSMUSG00000021620","Acot12","acyl-CoA thioesterase 12 [Source:MGI Symbol;Acc:MGI:1921406]"
312,237,250,422,406,306,"ENSMUSG00000021621","Zcchc9","zinc finger, CCHC domain containing 9 [Source:MGI Symbol;Acc:MGI:1916335]"
3126,2095,2282,3265,2762,2745,"ENSMUSG00000021629","Slc30a5","solute carrier family 30 (zinc transporter), member 5 [Source:MGI Symbol;Acc:MGI:1916298]"
44,56,72,62,58,45,"ENSMUSG00000021631","Mrps36-ps1","mitichondrial ribosomal protein S36, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3809201]"
648,489,517,785,756,520,"ENSMUSG00000021635","Rad17","RAD17 checkpoint clamp loader component [Source:MGI Symbol;Acc:MGI:1333807]"
313,297,271,423,544,482,"ENSMUSG00000021636","Marveld2","MARVEL (membrane-associating) domain containing 2 [Source:MGI Symbol;Acc:MGI:2446166]"
660,720,575,667,823,856,"ENSMUSG00000021638","Ocln","occludin [Source:MGI Symbol;Acc:MGI:106183]"
373,294,345,392,391,371,"ENSMUSG00000021639","Gtf2h2","general transcription factor II H, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1345669]"
44,43,31,35,20,17,"ENSMUSG00000021643","Serf1","small EDRK-rich factor 1 [Source:MGI Symbol;Acc:MGI:1337114]"
256,177,194,286,237,260,"ENSMUSG00000021645","Smn1","survival motor neuron 1 [Source:MGI Symbol;Acc:MGI:109257]"
1297,943,945,1583,1169,1270,"ENSMUSG00000021646","Mccc2","methylcrotonoyl-Coenzyme A carboxylase 2 (beta) [Source:MGI Symbol;Acc:MGI:1925288]"
80,168,73,178,178,163,"ENSMUSG00000021647","Cartpt","CART prepropeptide [Source:MGI Symbol;Acc:MGI:1351330]"
497,411,444,722,564,529,"ENSMUSG00000021650","Ptcd2","pentatricopeptide repeat domain 2 [Source:MGI Symbol;Acc:MGI:1916177]"
2216,1914,1648,1913,1468,1496,"ENSMUSG00000021660","Btf3","basic transcription factor 3 [Source:MGI Symbol;Acc:MGI:1202875]"
795,470,483,552,593,480,"ENSMUSG00000021661","Ankra2","ankyrin repeat, family A (RFXANK-like), 2 [Source:MGI Symbol;Acc:MGI:1915808]"
1678,1075,1104,1435,1308,1612,"ENSMUSG00000021662","Arhgef28","Rho guanine nucleotide exchange factor (GEF) 28 [Source:MGI Symbol;Acc:MGI:1346016]"
1274,1009,796,1346,743,1076,"ENSMUSG00000021665","Hexb","hexosaminidase B [Source:MGI Symbol;Acc:MGI:96074]"
475,399,418,541,596,522,"ENSMUSG00000021666","Gfm2","G elongation factor, mitochondrial 2 [Source:MGI Symbol;Acc:MGI:2444783]"
305,182,303,437,478,363,"ENSMUSG00000021668","Polk","polymerase (DNA directed), kappa [Source:MGI Symbol;Acc:MGI:1349767]"
362,209,261,380,403,374,"ENSMUSG00000021669","Col4a3bp","collagen, type IV, alpha 3 (Goodpasture antigen) binding protein [Source:MGI Symbol;Acc:MGI:1915268]"
1787,1545,1334,2317,2848,2467,"ENSMUSG00000021670","Hmgcr","3-hydroxy-3-methylglutaryl-Coenzyme A reductase [Source:MGI Symbol;Acc:MGI:96159]"
541,349,339,511,454,433,"ENSMUSG00000021671","Poc5","POC5 centriolar protein [Source:MGI Symbol;Acc:MGI:1914713]"
7,1,7,3,14,16,"ENSMUSG00000021675","F2rl2","coagulation factor II (thrombin) receptor-like 2 [Source:MGI Symbol;Acc:MGI:1298208]"
413,479,422,743,1112,898,"ENSMUSG00000021676","Iqgap2","IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]"
16,41,50,38,44,34,"ENSMUSG00000021678","F2rl1","coagulation factor II (thrombin) receptor-like 1 [Source:MGI Symbol;Acc:MGI:101910]"
112892,50117,30616,79,35,16,"ENSMUSG00000021680","Crhbp","corticotropin releasing hormone binding protein [Source:MGI Symbol;Acc:MGI:88497]"
991,739,778,1073,1011,824,"ENSMUSG00000021681","Aggf1","angiogenic factor with G patch and FHA domains 1 [Source:MGI Symbol;Acc:MGI:1913799]"
108,108,121,241,211,321,"ENSMUSG00000021684","Pde8b","phosphodiesterase 8B [Source:MGI Symbol;Acc:MGI:2443999]"
1628,1277,1360,1979,1678,1897,"ENSMUSG00000021686","Ap3b1","adaptor-related protein complex 3, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1333879]"
4249,3423,3588,4674,5259,4518,"ENSMUSG00000021687","Scamp1","secretory carrier membrane protein 1 [Source:MGI Symbol;Acc:MGI:1349480]"
403,524,560,350,744,412,"ENSMUSG00000021690","Jmy","junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096]"
424,265,290,444,452,355,"ENSMUSG00000021692","Dimt1","DIM1 dimethyladenosine transferase 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913504]"
178,131,179,146,201,150,"ENSMUSG00000021693","Kif2a","kinesin family member 2A [Source:MGI Symbol;Acc:MGI:108390]"
129,132,111,187,149,190,"ENSMUSG00000021694","Ercc8","excision repaiross-complementing rodent repair deficiency, complementation group 8 [Source:MGI Symbol;Acc:MGI:1919241]"
205,206,224,445,388,447,"ENSMUSG00000021696","Elovl7","ELOVL family member 7, elongation of long chain fatty acids (yeast) [Source:MGI Symbol;Acc:MGI:1921809]"
221,142,165,236,437,314,"ENSMUSG00000021699","Pde4d","phosphodiesterase 4D, cAMP specific [Source:MGI Symbol;Acc:MGI:99555]"
499,386,521,368,588,504,"ENSMUSG00000021700","Rab3c","RAB3C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914545]"
3961,3233,2298,1999,1677,2471,"ENSMUSG00000021701","Plk2","polo like kinase 2 [Source:MGI Symbol;Acc:MGI:1099790]"
1002,988,1005,1888,1320,1468,"ENSMUSG00000021703","Serinc5","serine incorporator 5 [Source:MGI Symbol;Acc:MGI:2444223]"
37,36,20,43,63,23,"ENSMUSG00000021704","Mtx3","metaxin 3 [Source:MGI Symbol;Acc:MGI:2686040]"
564,272,407,526,591,432,"ENSMUSG00000021706","Zfyve16","zinc finger, FYVE domain containing 16 [Source:MGI Symbol;Acc:MGI:2145181]"
226,189,186,327,254,243,"ENSMUSG00000021707","Dhfr","dihydrofolate reductase [Source:MGI Symbol;Acc:MGI:94890]"
194,186,228,336,413,352,"ENSMUSG00000021709","Erbin","Erbb2 interacting protein [Source:MGI Symbol;Acc:MGI:1890169]"
177,127,152,303,366,237,"ENSMUSG00000021710","Nln","neurolysin (metallopeptidase M3 family) [Source:MGI Symbol;Acc:MGI:1923055]"
1459,966,1042,1512,1354,1162,"ENSMUSG00000021711","Trappc13","trafficking protein particle complex 13 [Source:MGI Symbol;Acc:MGI:1914225]"
496,304,502,686,611,548,"ENSMUSG00000021712","Trim23","tripartite motif-containing 23 [Source:MGI Symbol;Acc:MGI:1933161]"
109,74,72,106,109,114,"ENSMUSG00000021713","Ppwd1","peptidylprolyl isomerase domain and WD repeat containing 1 [Source:MGI Symbol;Acc:MGI:2443069]"
6,12,21,11,20,23,"ENSMUSG00000021714","Cenpk","centromere protein K [Source:MGI Symbol;Acc:MGI:1926210]"
315,186,183,450,298,304,"ENSMUSG00000021715","Cwc27","CWC27 spliceosome-associated protein [Source:MGI Symbol;Acc:MGI:1914535]"
50,46,59,80,59,71,"ENSMUSG00000021716","Srek1ip1","splicing regulatory glutamine/lysine-rich protein 1interacting protein 1 [Source:MGI Symbol;Acc:MGI:1914538]"
50,25,38,5,31,30,"ENSMUSG00000021719","Rgs7bp","regulator of G-protein signalling 7 binding protein [Source:MGI Symbol;Acc:MGI:106334]"
587,471,446,942,1123,835,"ENSMUSG00000021720","Rnf180","ring finger protein 180 [Source:MGI Symbol;Acc:MGI:1919066]"
820,702,926,960,1355,1136,"ENSMUSG00000021725","Parp8","poly (ADP-ribose) polymerase family, member 8 [Source:MGI Symbol;Acc:MGI:1098713]"
6326,4927,3570,6542,3995,6934,"ENSMUSG00000021728","Emb","embigin [Source:MGI Symbol;Acc:MGI:95321]"
33,34,84,50,216,50,"ENSMUSG00000021730","Hcn1","hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:MGI Symbol;Acc:MGI:1096392]"
415,343,293,442,374,379,"ENSMUSG00000021731","Mrps30","mitochondrial ribosomal protein S30 [Source:MGI Symbol;Acc:MGI:1926237]"
15,2,2,35,27,12,"ENSMUSG00000021732","Fgf10","fibroblast growth factor 10 [Source:MGI Symbol;Acc:MGI:1099809]"
349,298,391,515,543,460,"ENSMUSG00000021733","Slc4a7","solute carrier family 4, sodium bicarbonate cotransporter, member 7 [Source:MGI Symbol;Acc:MGI:2443878]"
2538,1867,1500,2347,1900,1803,"ENSMUSG00000021737","Psmd6","proteasome (prosome, macropain) 26S subunit, non-ATPase, 6 [Source:MGI Symbol;Acc:MGI:1913663]"
1154,1124,878,705,2702,1122,"ENSMUSG00000021738","Atxn7","ataxin 7 [Source:MGI Symbol;Acc:MGI:2179277]"
29,35,32,25,31,29,"ENSMUSG00000021741","Gm5457","predicted pseudogene 5457 [Source:MGI Symbol;Acc:MGI:3646665]"
1046,772,893,2278,2051,2849,"ENSMUSG00000021745","Ptprg","protein tyrosine phosphatase, receptor type, G [Source:MGI Symbol;Acc:MGI:97814]"
227,181,120,408,302,255,"ENSMUSG00000021747","4930452B06Rik","RIKEN cDNA 4930452B06 gene [Source:MGI Symbol;Acc:MGI:1926154]"
3853,2928,2731,4089,3442,3267,"ENSMUSG00000021748","Pdhb","pyruvate dehydrogenase (lipoamide) beta [Source:MGI Symbol;Acc:MGI:1915513]"
155,117,114,68,30,35,"ENSMUSG00000021749","Oit1","oncoprotein induced transcript 1 [Source:MGI Symbol;Acc:MGI:1201784]"
19,24,18,93,66,44,"ENSMUSG00000021750","Fam107a","family with sequence similarity 107, member A [Source:MGI Symbol;Acc:MGI:3041256]"
6,0,1,12,2,10,"ENSMUSG00000021751","Acox2","acyl-Coenzyme A oxidase 2, branched chain [Source:MGI Symbol;Acc:MGI:1934852]"
35,28,50,45,60,56,"ENSMUSG00000021752","Kctd6","potassium channel tetramerisation domain containing 6 [Source:MGI Symbol;Acc:MGI:1918643]"
59,71,55,119,196,142,"ENSMUSG00000021754","Map3k1","mitogen-activated protein kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346872]"
4872,3748,3391,4766,4565,5653,"ENSMUSG00000021756","Il6st","interleukin 6 signal transducer [Source:MGI Symbol;Acc:MGI:96560]"
435,293,245,610,420,400,"ENSMUSG00000021759","Plpp1","phospholipid phosphatase 1 [Source:MGI Symbol;Acc:MGI:108412]"
44,21,12,66,21,33,"ENSMUSG00000021760","Gpx8","glutathione peroxidase 8 (putative) [Source:MGI Symbol;Acc:MGI:1916840]"
452,645,678,861,1020,947,"ENSMUSG00000021763","BC067074","cDNA sequence BC067074 [Source:MGI Symbol;Acc:MGI:3040697]"
1245,1248,981,1506,1084,1028,"ENSMUSG00000021764","Ndufs4","NADH:ubiquinone oxidoreductase core subunit S4 [Source:MGI Symbol;Acc:MGI:1343135]"
471,339,478,639,690,772,"ENSMUSG00000021767","Kat6b","K(lysine) acetyltransferase 6B [Source:MGI Symbol;Acc:MGI:1858746]"
24,13,11,3,7,13,"ENSMUSG00000021768","Dusp13","dual specificity phosphatase 13 [Source:MGI Symbol;Acc:MGI:1351599]"
527,465,454,453,446,437,"ENSMUSG00000021770","Samd8","sterile alpha motif domain containing 8 [Source:MGI Symbol;Acc:MGI:1914880]"
3405,2995,2845,4047,3505,3017,"ENSMUSG00000021771","Vdac2","voltage-dependent anion channel 2 [Source:MGI Symbol;Acc:MGI:106915]"
717,642,564,796,729,643,"ENSMUSG00000021772","Nkiras1","NFKB inhibitor interacting Ras-like protein 1 [Source:MGI Symbol;Acc:MGI:1916971]"
73,54,61,49,41,35,"ENSMUSG00000021773","Comtd1","catechol-O-methyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916406]"
433,337,333,459,410,442,"ENSMUSG00000021774","Ube2e1","ubiquitin-conjugating enzyme E2E 1 [Source:MGI Symbol;Acc:MGI:107411]"
2979,1568,2250,1867,2690,2183,"ENSMUSG00000021775","Nr1d2","nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]"
5758,2383,3187,2623,1690,2986,"ENSMUSG00000021779","Thrb","thyroid hormone receptor beta [Source:MGI Symbol;Acc:MGI:98743]"
115,125,195,187,400,168,"ENSMUSG00000021782","Dlg5","discs large MAGUK scaffold protein 5 [Source:MGI Symbol;Acc:MGI:1918478]"
1479,988,1152,1516,1265,1082,"ENSMUSG00000021785","Ngly1","N-glycanase 1 [Source:MGI Symbol;Acc:MGI:1913276]"
28,26,30,49,25,44,"ENSMUSG00000021786","Oxsm","3-oxoacyl-ACP synthase, mitochondrial [Source:MGI Symbol;Acc:MGI:1918397]"
13,5,9,13,9,10,"ENSMUSG00000021791","Dydc2","DPY30 domain containing 2 [Source:MGI Symbol;Acc:MGI:1918450]"
1036,989,784,1554,1316,1236,"ENSMUSG00000021792","Prxl2a","peroxiredoxin like 2A [Source:MGI Symbol;Acc:MGI:1917814]"
3027,2257,2656,3086,3029,2891,"ENSMUSG00000021794","Glud1","glutamate dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:95753]"
1583,1438,1484,1625,2029,1439,"ENSMUSG00000021796","Bmpr1a","bone morphogenetic protein receptor, type 1A [Source:MGI Symbol;Acc:MGI:1338938]"
11,19,20,33,38,24,"ENSMUSG00000021798","Ldb3","LIM domain binding 3 [Source:MGI Symbol;Acc:MGI:1344412]"
177,195,384,229,420,363,"ENSMUSG00000021803","Cdhr1","cadherin-related family member 1 [Source:MGI Symbol;Acc:MGI:2157782]"
319,141,121,785,386,509,"ENSMUSG00000021806","Nid2","nidogen 2 [Source:MGI Symbol;Acc:MGI:1298229]"
1919,1915,1709,1908,1243,1476,"ENSMUSG00000021807","Rtraf","RNA transcription, translation and transport factor [Source:MGI Symbol;Acc:MGI:1915295]"
130,93,96,159,140,114,"ENSMUSG00000021809","Nudt13","nudix (nucleoside diphosphate linked moiety X)-type motif 13 [Source:MGI Symbol;Acc:MGI:1914975]"
1891,1351,1300,1994,1575,1536,"ENSMUSG00000021810","Ecd","ecdysoneless cell cycle regulator [Source:MGI Symbol;Acc:MGI:1917851]"
1643,1404,1181,1829,1486,1406,"ENSMUSG00000021811","Dnajc9","DnaJ heat shock protein family (Hsp40) member C9 [Source:MGI Symbol;Acc:MGI:1915326]"
2448,1993,2054,2844,2822,2405,"ENSMUSG00000021814","Anxa7","annexin A7 [Source:MGI Symbol;Acc:MGI:88031]"
317,338,456,387,480,333,"ENSMUSG00000021816","Ppp3cb","protein phosphatase 3, catalytic subunit, beta isoform [Source:MGI Symbol;Acc:MGI:107163]"
816,806,923,1136,1243,1215,"ENSMUSG00000021819","Zswim8","zinc finger SWIM-type containing 8 [Source:MGI Symbol;Acc:MGI:1919156]"
309,98,175,218,221,343,"ENSMUSG00000021820","Camk2g","calcium/calmodulin-dependent protein kinase II gamma [Source:MGI Symbol;Acc:MGI:88259]"
742,729,612,824,951,1374,"ENSMUSG00000021823","Vcl","vinculin [Source:MGI Symbol;Acc:MGI:98927]"
3065,1995,2289,2823,2241,2079,"ENSMUSG00000021824","Ap3m1","adaptor-related protein complex 3, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1929212]"
2811,2819,2422,3822,3254,3449,"ENSMUSG00000021830","Txndc16","thioredoxin domain containing 16 [Source:MGI Symbol;Acc:MGI:1917811]"
1283,891,1089,1468,1510,1120,"ENSMUSG00000021831","Ero1l","ERO1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1354385]"
1082,986,1006,1311,1057,968,"ENSMUSG00000021832","Psmc6","proteasome (prosome, macropain) 26S subunit, ATPase, 6 [Source:MGI Symbol;Acc:MGI:1914339]"
6,1,2,12,8,19,"ENSMUSG00000021835","Bmp4","bone morphogenetic protein 4 [Source:MGI Symbol;Acc:MGI:88180]"
919,808,745,888,813,793,"ENSMUSG00000021840","Mapk1ip1l","mitogen-activated protein kinase 1 interacting protein 1-like [Source:MGI Symbol;Acc:MGI:2444022]"
1588,814,1089,1581,1900,1683,"ENSMUSG00000021843","Ktn1","kinectin 1 [Source:MGI Symbol;Acc:MGI:109153]"
110,93,72,271,221,221,"ENSMUSG00000021846","Peli2","pellino 2 [Source:MGI Symbol;Acc:MGI:1891445]"
124,48,94,13,34,8,"ENSMUSG00000021852","Slc35f4","solute carrier family 35, member F4 [Source:MGI Symbol;Acc:MGI:1922538]"
65,52,78,163,122,130,"ENSMUSG00000021866","Anxa11","annexin A11 [Source:MGI Symbol;Acc:MGI:108481]"
827,516,489,825,566,588,"ENSMUSG00000021867","Tmem254b","transmembrane protein 254b [Source:MGI Symbol;Acc:MGI:3710397]"
167,107,128,150,153,177,"ENSMUSG00000021868","Ppif","peptidylprolyl isomerase F (cyclophilin F) [Source:MGI Symbol;Acc:MGI:2145814]"
625,397,501,587,683,696,"ENSMUSG00000021870","Slmap","sarcolemma associated protein [Source:MGI Symbol;Acc:MGI:1933549]"
134,81,46,247,131,207,"ENSMUSG00000021876","Rnase4","ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]"
12900,10155,9512,10531,9470,8177,"ENSMUSG00000021877","Arf4","ADP-ribosylation factor 4 [Source:MGI Symbol;Acc:MGI:99433]"
1514,1216,1341,1743,1691,1376,"ENSMUSG00000021890","Eaf1","ELL associated factor 1 [Source:MGI Symbol;Acc:MGI:1921677]"
333,202,232,390,340,345,"ENSMUSG00000021891","Mettl6","methyltransferase like 6 [Source:MGI Symbol;Acc:MGI:1914261]"
185,98,160,207,125,192,"ENSMUSG00000021892","Sh3bp5","SH3-domain binding protein 5 (BTK-associated) [Source:MGI Symbol;Acc:MGI:1344391]"
2649,1683,1955,2743,2832,2386,"ENSMUSG00000021893","Capn7","calpain 7 [Source:MGI Symbol;Acc:MGI:1338030]"
630,620,647,1196,1109,955,"ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:1918954]"
536,751,592,918,866,923,"ENSMUSG00000021900","Btd","biotinidase [Source:MGI Symbol;Acc:MGI:1347001]"
2960,2454,2188,3282,3245,3190,"ENSMUSG00000021901","Bap1","Brca1 associated protein 1 [Source:MGI Symbol;Acc:MGI:1206586]"
151,144,127,154,151,161,"ENSMUSG00000021902","Phf7","PHD finger protein 7 [Source:MGI Symbol;Acc:MGI:1919088]"
